"Udledning af drivhusgasser efter enhed, kilde, drivhusgas, type,"
"branche, område og tid"

" ";" ";" ";" ";" ";" ";"2000";"2001";"2002";"2003";"2004";"2005";"2006";"2007";"2008";"2009";"2010";"2011"
" ";" ";" ";" ";" ";"Odder";170;161;159;153;158;159;154;154;117;146;133;135
" ";" ";" ";" ";" ";"Randers";465;444;428;393;401;401;389;438;429;406;405;410
" ";" ";" ";" ";" ";"Silkeborg";313;300;286;253;265;265;257;259;262;229;238;241
" ";" ";" ";" ";" ";"Samsø";53;51;50;47;49;48;47;40;59;41;45;45
" ";" ";" ";" ";" ";"Skanderborg";218;211;206;195;205;201;195;202;194;202;191;193
" ";" ";" ";" ";" ";"Aarhus";270;258;252;234;236;233;226;233;257;201;220;223
" ";" ";" ";" ";" ";"Ikast-Brande";254;253;252;230;239;244;237;215;156;213;186;188
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";614;602;588;542;571;572;555;564;593;534;538;545
" ";" ";" ";" ";" ";"Hedensted";361;358;355;335;344;339;329;360;389;332;344;349
" ";" ";" ";" ";" ";"Morsø";287;279;274;258;266;260;252;261;272;242;247;250
" ";" ";" ";" ";" ";"Skive";382;375;367;338;343;342;332;345;360;300;319;323
" ";" ";" ";" ";" ";"Thisted";456;442;428;405;411;407;396;404;419;390;386;391
" ";" ";" ";" ";" ";"Viborg";547;514;498;461;478;471;457;460;401;428;410;416
" ";" ";" ";" ";" ";"Brønderslev";344;345;344;323;343;342;332;304;326;287;292;296
" ";" ";" ";" ";" ";"Frederikshavn";250;245;246;229;229;231;224;228;236;227;220;223
" ";" ";" ";" ";" ";"Vesthimmerlands";332;322;319;290;299;295;286;280;281;263;262;266
" ";" ";" ";" ";" ";"Læsø";12;10;10;9;8;8;8;9;6;8;7;7
" ";" ";" ";" ";" ";"Rebild";277;264;261;240;252;249;242;244;268;230;236;239
" ";" ";" ";" ";" ";"Mariagerfjord";342;328;316;291;300;299;291;275;314;248;266;270
" ";" ";" ";" ";" ";"Jammerbugt";388;378;370;346;356;353;342;373;331;369;342;346
" ";" ";" ";" ";" ";"Aalborg";550;534;525;492;507;506;491;487;462;452;446;452
" ";" ";" ";" ";" ";"Hjørring";421;403;407;382;385;370;360;352;336;358;333;339
" ";" ";" ";" ";"Råstofindvinding"
" ";" ";" ";" ";" ";"København";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederiksberg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ballerup";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Brøndby";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Dragør";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gentofte";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gladsaxe";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Glostrup";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Herlev";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Albertslund";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hvidovre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Høje-Taastrup";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Rødovre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ishøj";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Tårnby";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vallensbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Furesø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Allerød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Fredensborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Helsingør";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hillerød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hørsholm";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Rudersdal";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Egedal";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederikssund";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Greve";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Køge";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Halsnæs";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Roskilde";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Solrød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gribskov";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Odsherred";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Holbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Faxe";2;2;1;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Kalundborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ringsted";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Slagelse";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Stevns";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Sorø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lejre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lolland";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Næstved";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Guldborgsund";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vordingborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Bornholm";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Middelfart";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Assens";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Kerteminde";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Nyborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Odense";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Svendborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Nordfyns";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Langeland";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ærø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Haderslev";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Billund";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Sønderborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Tønder";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Esbjerg";1;1;1;1;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Fanø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Varde";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vejen";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Aabenraa";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Fredericia";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Horsens";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Kolding";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vejle";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Herning";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Holstebro";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lemvig";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Struer";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Syddjurs";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Norddjurs";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Favrskov";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Odder";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Randers";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Silkeborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Samsø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Skanderborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Aarhus";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ikast-Brande";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hedensted";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Morsø";1;1;1;1;1;1;1;1;0;1;1;1
" ";" ";" ";" ";" ";"Skive";0;0;0;0;0;0;0;0;1;0;0;0
" ";" ";" ";" ";" ";"Thisted";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Viborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Brønderslev";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederikshavn";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vesthimmerlands";0;0;0;0;0;0;0;0;2;0;1;1
" ";" ";" ";" ";" ";"Læsø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Rebild";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Mariagerfjord";1;1;1;1;1;1;1;1;1;3;3;3
" ";" ";" ";" ";" ";"Jammerbugt";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Aalborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hjørring";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";"Industri"
" ";" ";" ";" ";" ";"København";55;12;3;2;2;2;2;3;2;2;2;2
" ";" ";" ";" ";" ";"Frederiksberg";1;1;1;0;0;1;1;0;1;0;0;0
" ";" ";" ";" ";" ";"Ballerup";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Brøndby";1;1;1;1;1;2;2;3;2;3;2;2
" ";" ";" ";" ";" ";"Dragør";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gentofte";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gladsaxe";1;1;1;1;1;1;1;1;1;0;1;1
" ";" ";" ";" ";" ";"Glostrup";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Herlev";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Albertslund";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hvidovre";0;0;0;0;0;0;0;0;0;1;1;1
" ";" ";" ";" ";" ";"Høje-Taastrup";24;25;23;41;225;1;2;2;2;2;2;2
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Rødovre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ishøj";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Tårnby";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vallensbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Furesø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Allerød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Fredensborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Helsingør";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hillerød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hørsholm";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Rudersdal";1;1;1;1;1;1;1;2;1;2;2;2
" ";" ";" ";" ";" ";"Egedal";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederikssund";1;1;1;1;1;1;1;0;0;0;0;0
" ";" ";" ";" ";" ";"Greve";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Køge";35;58;82;57;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Halsnæs";1;1;0;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Roskilde";0;0;0;1;1;0;0;0;0;1;0;0
" ";" ";" ";" ";" ";"Solrød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gribskov";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Odsherred";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Holbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Faxe";0;0;1;2;2;2;3;3;3;1;1;1
" ";" ";" ";" ";" ";"Kalundborg";6;5;4;4;4;4;4;3;3;2;2;2
" ";" ";" ";" ";" ";"Ringsted";1;1;1;1;1;1;1;0;1;0;0;0
" ";" ";" ";" ";" ";"Slagelse";1;1;1;1;1;0;1;1;1;0;0;0
" ";" ";" ";" ";" ";"Stevns";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Sorø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lejre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lolland";4;3;3;4;5;4;5;5;6;4;5;5
" ";" ";" ";" ";" ";"Næstved";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Guldborgsund";2;2;2;3;3;3;4;4;4;4;4;3
" ";" ";" ";" ";" ";"Vordingborg";0;0;0;0;0;1;1;1;1;0;0;0
" ";" ";" ";" ";" ";"Bornholm";1;1;0;0;0;0;0;0;1;0;0;0
" ";" ";" ";" ";" ";"Middelfart";0;0;1;1;1;1;1;1;0;1;1;1
" ";" ";" ";" ";" ";"Assens";2;2;2;3;3;2;2;2;1;1;1;1
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";1;1;1;1;1;1;1;1;2;1;1;1
" ";" ";" ";" ";" ";"Kerteminde";0;0;0;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Nyborg";102;84;27;22;271;1;1;1;1;0;0;0
" ";" ";" ";" ";" ";"Odense";32;43;57;1;222;1;1;1;1;7;8;8
" ";" ";" ";" ";" ";"Svendborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Nordfyns";0;1;1;1;1;1;1;2;2;1;1;1
" ";" ";" ";" ";" ";"Langeland";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ærø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Haderslev";1;1;1;1;1;1;1;1;1;0;0;0
" ";" ";" ";" ";" ";"Billund";2;2;2;2;2;2;1;0;0;0;0;0
" ";" ";" ";" ";" ";"Sønderborg";1;1;1;1;455;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Tønder";2;2;2;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Esbjerg";2;3;3;3;3;3;3;3;6;3;3;3
" ";" ";" ";" ";" ";"Fanø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Varde";16;19;18;1;1;1;1;1;1;0;0;0
" ";" ";" ";" ";" ";"Vejen";1;1;1;1;1;1;1;1;1;0;1;1
" ";" ";" ";" ";" ";"Aabenraa";1;1;1;2;2;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Fredericia";2514;2638;2298;2757;368;2;2;2;2;2;2;2
" ";" ";" ";" ";" ";"Horsens";1;1;1;1;1;1;2;2;2;3;3;3
" ";" ";" ";" ";" ";"Kolding";3;3;3;3;3;2;3;2;2;2;2;2
" ";" ";" ";" ";" ";"Vejle";485;2;2;2;2;2;2;1;1;1;1;1
" ";" ";" ";" ";" ";"Herning";2;2;2;2;2;1;2;2;2;1;1;1
" ";" ";" ";" ";" ";"Holstebro";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Lemvig";3;3;2;2;2;2;2;2;2;2;3;3
" ";" ";" ";" ";" ";"Struer";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Syddjurs";2;2;5;6;5;4;3;2;2;0;0;0
" ";" ";" ";" ";" ";"Norddjurs";2;2;1;1;1;1;1;1;1;0;0;0
" ";" ";" ";" ";" ";"Favrskov";2;2;2;2;2;2;3;3;3;1;1;1
" ";" ";" ";" ";" ";"Odder";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Randers";8;8;16;19;72;3;4;3;2;2;2;2
" ";" ";" ";" ";" ";"Silkeborg";1;1;1;1;1;1;2;2;2;2;2;2
" ";" ";" ";" ";" ";"Samsø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Skanderborg";0;0;1;1;1;0;1;0;0;0;0;0
" ";" ";" ";" ";" ";"Aarhus";5;5;5;5;116;5;6;5;5;6;6;5
" ";" ";" ";" ";" ";"Ikast-Brande";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Ringkøbing-Skjern";2;2;2;2;2;2;2;1;1;1;1;1
" ";" ";" ";" ";" ";"Hedensted";1;1;1;2;2;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Morsø";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Skive";2;2;2;3;3;2;2;2;2;1;1;1
" ";" ";" ";" ";" ";"Thisted";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Viborg";1;1;1;1;2;2;4;5;9;4;5;5
" ";" ";" ";" ";" ";"Brønderslev";0;0;0;0;0;1;1;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederikshavn";2;2;2;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Vesthimmerlands";1;1;1;1;1;1;1;1;1;0;0;0
" ";" ";" ";" ";" ";"Læsø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Rebild";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Mariagerfjord";2;2;2;3;3;3;3;3;2;2;2;2
" ";" ";" ";" ";" ";"Jammerbugt";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Aalborg";39;41;40;41;43;43;48;46;34;29;29;32
" ";" ";" ";" ";" ";"Hjørring";1;1;1;1;1;1;1;0;1;0;0;0
" ";" ";" ";" ";"Forsyningsvirksomhed"
" ";" ";" ";" ";" ";"København";23;27;26;30;27;26;27;24;17;28;28;26
" ";" ";" ";" ";" ";"Frederiksberg";1;1;0;0;0;0;0;0;0;0;1;1
" ";" ";" ";" ";" ";"Ballerup";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Brøndby";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Dragør";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gentofte";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gladsaxe";0;0;0;0;0;0;0;0;0;0;1;0
" ";" ";" ";" ";" ";"Glostrup";6;5;5;6;6;6;6;6;5;6;7;6
" ";" ";" ";" ";" ";"Herlev";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Albertslund";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Hvidovre";12;17;31;36;41;32;44;33;18;29;31;30
" ";" ";" ";" ";" ";"Høje-Taastrup";1;1;1;1;1;1;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lyngby-Taarbæk";1;1;1;0;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Rødovre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ishøj";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Tårnby";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Vallensbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Furesø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Allerød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Fredensborg";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Helsingør";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Hillerød";1;1;1;1;1;1;1;1;1;1;2;1
" ";" ";" ";" ";" ";"Hørsholm";1;1;1;1;1;1;1;2;1;1;0;0
" ";" ";" ";" ";" ";"Rudersdal";0;0;0;0;0;0;0;1;1;1;2;2
" ";" ";" ";" ";" ";"Egedal";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Frederikssund";1;2;3;6;3;3;2;3;1;3;3;3
" ";" ";" ";" ";" ";"Greve";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Køge";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Halsnæs";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Roskilde";3;2;2;2;3;2;2;2;2;2;3;3
" ";" ";" ";" ";" ";"Solrød";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Gribskov";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Odsherred";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Holbæk";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Faxe";1;1;0;0;0;0;0;0;0;0;1;1
" ";" ";" ";" ";" ";"Kalundborg";82;75;63;48;26;32;46;37;23;29;24;20
" ";" ";" ";" ";" ";"Ringsted";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Slagelse";13;10;13;24;14;11;22;13;7;6;7;2
" ";" ";" ";" ";" ";"Stevns";1;1;2;2;2;2;2;2;0;2;2;2
" ";" ";" ";" ";" ";"Sorø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lejre";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Lolland";1;2;2;1;1;2;1;1;1;2;2;2
" ";" ";" ";" ";" ";"Næstved";2;2;2;2;1;2;2;2;1;2;2;2
" ";" ";" ";" ";" ";"Guldborgsund";3;3;3;3;3;3;3;2;2;4;4;4
" ";" ";" ";" ";" ";"Vordingborg";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Bornholm";1;1;1;1;1;1;1;1;1;1;2;1
" ";" ";" ";" ";" ";"Middelfart";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Assens";1;1;1;1;1;1;1;1;0;1;1;1
" ";" ";" ";" ";" ";"Faaborg-Midtfyn";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Kerteminde";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Nyborg";2;2;2;2;2;2;2;2;2;2;2;2
" ";" ";" ";" ";" ";"Odense";15;17;18;19;21;20;21;19;18;23;27;20
" ";" ";" ";" ";" ";"Svendborg";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Nordfyns";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Langeland";0;1;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Ærø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Haderslev";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Billund";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Sønderborg";2;1;1;2;2;2;2;2;1;2;2;2
" ";" ";" ";" ";" ";"Tønder";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Esbjerg";14;17;17;22;20;20;24;22;13;17;18;27
" ";" ";" ";" ";" ";"Fanø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Varde";1;1;0;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Vejen";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Aabenraa";30;33;37;38;32;15;28;25;23;24;30;18
" ";" ";" ";" ";" ";"Fredericia";3;4;5;8;8;7;10;5;6;12;9;6
" ";" ";" ";" ";" ";"Horsens";1;2;2;2;2;2;1;1;1;2;2;2
" ";" ";" ";" ";" ";"Kolding";2;2;1;2;1;1;1;2;1;2;2;2
" ";" ";" ";" ";" ";"Vejle";0;0;0;0;0;0;0;0;0;1;1;1
" ";" ";" ";" ";" ";"Herning";3;3;2;3;4;4;5;5;2;5;5;5
" ";" ";" ";" ";" ";"Holstebro";3;3;3;3;3;3;3;3;2;4;4;3
" ";" ";" ";" ";" ";"Lemvig";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Struer";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Syddjurs";1;0;1;0;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Norddjurs";2;2;2;2;2;2;1;1;1;1;2;1
" ";" ";" ";" ";" ";"Favrskov";1;1;1;1;1;1;1;1;1;1;1;1
" ";" ";" ";" ";" ";"Odder";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Randers";2;2;2;2;5;3;3;3;1;3;4;3
" ";" ";" ";" ";" ";"Silkeborg";1;2;2;1;2;2;2;2;3;2;2;2
" ";" ";" ";" ";" ";"Samsø";0;0;0;0;0;0;0;0;0;0;0;0
" ";" ";" ";" ";" ";"Skanderborg";1;1;1;1;1;1;1;1;1;1;1;1
